doc_id,entity,document_type,document_topic,region,document_title,document_publishing_date,root_uri,document_uri,filename,document_download_date
91b32a04a8eef7f3f02ea8fe608e0214,SAPGR - Servizio Provveditorato e Centrale Unica di Committenza,tender,garbage,molise,"Bando di Gara - Procedura aperta per l'affidamento del Servizio di raccolta con metodo ""porta a porta"" e trasporto dei rifiuti solidi urbani e assimilati, rifiuti differenziati e servizi complementari sui territori di Lucito e Castelbottaccio",2017-06-16,https://www3.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14858,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/2%252F2%252F0%252FD.6a5081ff4171346822c8/P/BLOB%3AID%3D14858/E/pdf?mode=download,Disciplinare_di_Gara.pdf,2023-07-08
a5f93534744dcbd0a707efd21438471a,Servizio Centrale Unica di Committenza,tender,garbage,molise,Indizione procedura aperta per l'affidamento del servizio integrato di gestione dei rifiuti urbani nel comune di Vinchiaturo - APERTURA OFFERTA ECONOMICA,2015-11-07,http://www3.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/13175,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/2%252Fe%252Fc%252FD.595083dcdef16e8fc2f4/P/BLOB%3AID%3D13175/E/pdf?mode=download,BANDO_GURI_.pdf,2023-07-08
1ec2152018d1d765693e850838db5123,Regione Molise,accreditation,healthcare,molise,Requisiti per l’accreditamento istituzionale delle strutture di assistenza territoriale extra-ospedaliera,2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14893,allegato_3_-_manuale_di_accreditamento_per_le_strutture_extr.pdf,allegato_3_-_manuale_di_accreditamento_per_le_strutture_extr.pdf,2023-06-22
65ccc62865951ed6e447b402fc5fff7b,Regione Molise,accreditation,healthcare,molise,Requisiti per l’accreditamento istituzionale delle strutture ospedaliere,2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14893,allegato_4_-_manuale_di_accreditamento_per_le_sturtture_ospe.pdf,allegato_4_-_manuale_di_accreditamento_per_le_sturtture_ospe.pdf,2023-06-22
69d186bf1e2e397e771552a96c49d10b,Regione Molise,accreditation,healthcare,molise,Linee guida per l'accreditamento istituzionale delle strutture sanitarie,2009-03-16,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/701,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/D.bba706cf14f968cb7b59/P/BLOB%3AID%3D701/E/pdf?mode=download,REGIONEMOLISE_Accreditamento_Strutture_Sanitarie_Linee_guida.pdf,2023-06-22
d371b98e773c4b8e198bc9e1257d0b03,Regione Molise,accreditation,healthcare,molise,MANUALE DELLE PROCEDURE,2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14893,procedureautorizzazioneeaccreditamentoemoduli-2.pdf,procedureautorizzazioneeaccreditamentoemoduli-2.pdf,2023-06-22
d7a93a47f4f2de7d3e3700d0344f9b6c,Regione Molise,accreditation,healthcare,molise,Requisiti per l’accreditamento istituzionale delle strutture di medicina di laboratorio,2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14893,allegato_2_-_manuale_di_accreditamento_per_le_strutture_di_l.pdf,allegato_2_-_manuale_di_accreditamento_per_le_strutture_di_l.pdf,2023-06-22
e39345e2a01bddc686fce18ee7e59b63,Regione Molise,accreditation,healthcare,molise,Requisiti per l’accreditamento istituzionale delle strutture che erogano prestazioni specialistiche in regime ambulatoriale,2017-06-23,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/14893,allegato_1_-_manuale_di_accreditamento_per_le_strutture_ambu.pdf,allegato_1_-_manuale_di_accreditamento_per_le_strutture_ambu.pdf,2023-06-22
fbeb264c2b6ab70678f08e1ce8d07df3,Regione Molise,planning_acts,healthcare,molise,Programma Operativo 2022-2024,2022-10-10,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/18980,https://www.regione.molise.it/flex/cm/pages/ServeAttachment.php/L/IT/D/1%252Fd%252Fb%252FD.23e6c5efbded4a5a9716/P/BLOB%3AID%3D18980/E/pdf?mode=download,PO_2022_2024.pdf,2023-06-20
4ece38f1c3e3f9b1c17d20be89c12a5d,Regione Molise,public_holdings_rationalization,public_services,molise,SCHEDE DI RILEVAZIONE PER LA REVISIONE PERIODICA DELLE PARTECIPAZIONI,2021-12-29,https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/10184,https://cloud.urbi.it/urbi/progs/urp/fecore02.sto?DOCORE_testata=33976555&DOCORE_versione=1&FNSTR=JFKJRIRJR_DEJGX_CFNKHWNITZDPNC.CVN.N7E&DB_NAME=l1200158&ContestoChk=DE&P7M=S,revisione_delle_partecipazioni.pdf,2023-07-08
78e7ffa5089a96998917b3e569eb5b9f,Comune di Trivento (CB),public_holdings_rationalization,public_services,molise,REVISIONE PERIODICA DELLE PARTECIPAZIONI,2022-12-21,https://www.comune.trivento.cb.it/trivento/zf/index.php/trasparenza/index/index/categoria/103/page/1,https://www.comune.trivento.cb.it/trivento/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/103/page/1/documento/530,DELIBERAZIONE CC N.54 DEL 21-12-2022.pdf,2023-07-08
afd87cd7113e3374c8c3b1274cfb39c2,Comune di Campobasso (CB),public_holdings_rationalization,public_services,molise,RAZIONALIZZAZIONE PERIODICA PARTECIPAZIONI SOCIETARIE DEL COMUNE DI CAMPOBASSO,2017-12-31,https://www.comune.campobasso.it/campobasso2/zf/index.php/trasparenza/index/index/categoria/210,https://www.comune.campobasso.it/campobasso2/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/210/documento/1363,D.C.C n. 40 del 24.12.2018.pdf,2023-07-08
f42f8d7abc9b3b3f2dd718f25c24fce5,Provincia di Isernia (IS),public_holdings_rationalization,public_services,molise,REVISIONE PERIODICA DELLE PARTECIPAZIONI,2023-01-31,http://halleyweb.com/cpvncsrn/zf/index.php/trasparenza/index/index/categoria/267,http://halleyweb.com/cpvncsrn/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/267/documento/805,Allegato 3 - Revisione.pdf,2023-07-08
fdaf397a518f1e43adf2af2f69473318,Comune di Pesche (IS),public_holdings_rationalization,public_services,molise,REVISIONE PERIODICA DELLE PARTECIPAZIONI,2021-12-28,http://egov.hseweb.it/pesche/zf/index.php/trasparenza/index/index/categoria/103,http://egov.hseweb.it/pesche/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/103/page/1/documento/608,REVISIOE PARTECIPATE AL 311221.pdf,2023-07-08
0b4b1040778604722a8174dcf03da1e7,Comune di Termoli (CB),service_charter,public_services,molise,Carta dei Servizi Sociali,2020-04-07,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1039084&NodoSel=56,https://cloud.urbi.it/urbi/progs/urp/fecore01.sto?CPT=N&FileContesto=UR&SottoContesto=OpenData&SBUSTA=S&DB_NAME=n1039084&NDFH=1691726&TDFH=OPEN1&PRFH=ALBERATURA&MPFH=1&AEFH=OWLJPIRARBHLANRHAWOEERTBNPKZWIGEJPBCGKZBICNQJMHLCPJW1SHBZVMLADOBVIAZFOPYWJMXW1UUI_J1039084G1039084&FNFH=carta_dei_servizidemografici.pdf,carta_dei_servizidemografici.pdf,2023-07-08
71eccb42080fe5c8f27e814bfad5a0c6,Comune di Venafro (IS),service_charter,public_services,molise,SERVIZIO IDRICO INTEGRATO - CARTA DEI SERVIZI,2021-05-24,https://www.comune.venafro.is.it/index.php/ente/trasparenza/10063,https://www.comune.venafro.is.it/index.php/download/eyJpdiI6Ilc2NmwxK2p3ck16aEJUWjNiUk5uM2c9PSIsInZhbHVlIjoiS2lQQWRVU01pSldRejZjWWtGS1hIajl1N3YwMzFNQ2t1UytqMEpYa09jMD0iLCJtYWMiOiJlOTBjZjgyY2QyYmYxNzBhMGNkYzBhNzVhY2E4MjdhZmJjMDcxOGFkZTg4YjI5OTk5MDdkZTFhMzcwODQyODU5IiwidGFnIjoiIn0=/carta_dei_servizi_idrici.pdf,carta_dei_servizi_idrici.pdf,2023-07-08
93860010e913bb4416120f846e4bf50f,Comune di Termoli (CB),service_charter,public_services,molise,Carta dei servizi sociali,2020-04-07,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1039084&NodoSel=56,https://cloud.urbi.it/urbi/progs/urp/fecore01.sto?CPT=N&FileContesto=UR&SottoContesto=OpenData&SBUSTA=S&DB_NAME=n1039084&NDFH=1691731&TDFH=OPEN1&PRFH=ALBERATURA&MPFH=1&AEFH=OWLJPIRARBHLANRHAWOEERTBNPKZWIGEJPBCGKZBZFBXLIMBCPJW1SHBZVMLADOBVIAZFOPYWJMXW1UUI_J1039084G1039084&FNFH=carta_dei_servizi_sociali.pdf,carta_dei_servizi_sociali.pdf,2023-07-08
fce57b61b26e626a5749c6d312dadb55,Comune di Campobasso (CB),service_charter,public_services,molise,Carta dei servizi del gestore del trasporto pubblico urbano della Città di Campobasso,2019-03-20,https://www.comune.campobasso.it/campobasso2/zf/index.php/trasparenza/index/index/categoria/139,https://www.comune.campobasso.it/campobasso2/zf/index.php/trasparenza/index/visualizza-documento-generico/categoria/139/documento/1326,Carta dei servizi SEAC - 2013.pdf,2023-07-08
072b817461fd6f8813c4a2a46de0bdaa,Comune di Lucca (LU),service_charter,garbage,toscana,Carta della Qualità del Servizio di Gestione Integrata dei Rifiuti Urbani - Comune di Lucca,2022-04-13,https://www.sistemaambientelucca.it/it/societa-trasparente/servizi-erogati/,https://www.sistemaambientelucca.it/fileadmin/user_upload/amm_trasp/servizi_erogati/Carta_Unica_Qualita_LUCCA_2022.PDF,Carta_Unica_Qualita_LUCCA_2022.PDF,2023-07-08
74e36339a18a5e53e98b9faba61f3398,Comune di Pisa (PI),service_charter,garbage,toscana,Carta della Qualità del Servizio di Gestione Integrata dei Rifiuti Urbani - Comune di Pisa,2022-05-29,https://geofor.portaletrasparenza.net/it/trasparenza/servizi-erogati/carta-dei-servizi-e-standard-di-qualita.html,https://geofor.portaletrasparenza.net/download/o_1glttqmagp5d1lgrg5r1i39fku1m.pdf,Carta_Unica_QualitÃ _PISA.pdf,2023-07-08
92a2c3b146f7563a941367fd4dc4032f,Comune di Livorno (LI),service_charter,garbage,toscana,Carta dei Servizi - Comune di Livorno,2019-01-01,https://www.comune.livorno.it/amministrazione-trasparente/servizi-erogati/carta-dei-servizi-standard-qualita,https://www.comune.livorno.it/sites/default/files/index/amm_trasparente/aamps-carta-servizi-2019.pdf,aamps-carta-servizi-2019.pdf,2023-07-08
dff491be5736125b16614c5e654ba9d2,ATO Rifiuti Toscana centro,service_charter,garbage,toscana,Carta della Qualità - ATO Toscana centro,2022-01-01,https://www.aliaserviziambientali.it/carta-qualita/,https://www.aliaserviziambientali.it/wp-content/uploads/2023/01/Carta-Qualit%C3%A0.pdf,Carta-Qualità.pdf,2023-07-08
ffe3cf25965a4e540f6509e5d529979f,ATO Rifiuti Toscana sud,service_charter,garbage,toscana,Carta della Qualità del servizio di gestione integrata dei rifiuti urbani - ATO Toscana sud,2023-01-30,https://seitoscana.it/societa-trasparente/trasparenza-ai-sensi-del-d-lgs-n-33-2013/carta-servizi-standard-qualita,https://static.seitoscana.it/pagine/90/CdQ%20SEI%20Toscana2023_KQB9s.pdf,CdQ SEI Toscana2023_KQB9s.pdf,2023-07-08
017a224c5d580ec0708db3c8d2968b63,A.R.P.A.T. - AGENZIA REGIONALE PER LA PROTEZIONE AMBIENTALE DELLA TOSCANA - SETTORE PROVVEDITORATO,tender,garbage,toscana,"Servizi di raccolta, trasporto e gestione dei rifiuti pericolosi e non prodotti da ARPAT, per la durata di anni quattro",2020-11-27,https://start.toscana.it/tendering/tenders/014886-2020/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/014886-2020/attachments/388443/template,disciplinare rifiuti 20.11.2020.pdf,2023-07-08
18bb171bcf4e7098d1361b44d9b2b1da,A.R.P.A.T. - AGENZIA REGIONALE PER LA PROTEZIONE AMBIENTALE DELLA TOSCANA - SETTORE PROVVEDITORATO,tender,garbage,toscana,"Servizi di raccolta, trasporto e gestione dei rifiuti pericolosi e non prodotti da ARPAT, per la durata di anni quattro",2020-11-27,https://start.toscana.it/tendering/tenders/014886-2020/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/014886-2020/attachments/390204/template,Bando GUCE pubblicato 24.11.2020.pdf,2023-07-08
291f46cf2bca14720d879f09a26f2b27,AUTORITA DI SISTEMA PORTUALE DEL MAR TIRRENO SETTENTRIONALE - Direzione Infrastrutture Piombino e Elba,tender,garbage,toscana,"SERVIZIO DI RACCOLTA E SMALTIMENTO RIFIUTI DA TERRA E PULIZIA DELLE PARTI COMUNI E DEGLI SPECCHI ACQUEI NEGLI AMBITI DI GIURISDIZIONE NEL PORTO DI PORTOFERRAIO PER UN PERIODO 24 MESI, EVENTUALMENTE RINNOVABILE FINO AD UN MASSIMO DI ULTERIORI 12 MESI ",2021-03-01,https://start.toscana.it/tendering/tenders/003630-2021/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/003630-2021/attachments/430682/template,PF Bando di gara Pulizie f.to.pdf,2023-07-08
6156d7e11137fc0d108216fa12f3f1ed,CONSORZIO ENERGIA TOSCANA,tender,garbage,toscana,GARA EUROPEA A PROCEDURA APERTA PER L’AFFIDAMENTO DEL SERVIZIO DI TRASPORTO E TRATTAMENTO DEI RIFIUTI CER 20 01 08 DERIVANTI DA RACCOLTA DIFFERENZIATA - COMUNE DI VIAREGGIO,2020-10-30,https://start.toscana.it/tendering/tenders/019213-2020/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/019213-2020/attachments/378200/template,Bando di gara GUUE.pdf,2023-07-08
61f5d72271c1f28084d78c0c8bbf1cee,COMUNE DI AREZZO - Servizio ambiente,tender,garbage,toscana,"PROCEDURA APERTA PER AFFIDAMENTO DEL SERVIZIO DI RACCOLTA, CARICO E TRASPORTO PER CONFERIMENTO AD IMPIANTO E SMALTIMENTO RECUPERO DEI RIFIUTI SITUATI IN LOC. SPICCHIO NEL COMUNE DI AREZZO.",2022-07-26,https://start.toscana.it/tendering/tenders/015390-2022/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/015390-2022/attachments/645575/template,disciplinare rifiuti 2022.pdf,2023-07-08
72103851ecd9e0386008b2da86f4439c,CONSORZIO 1 TOSCANA NORD - U.O GARE,tender,garbage,toscana,"AFFIDAMENTO, CON ACCORDO QUADRO, DEL SERVIZIO DI CARICO, TRASPORTO E SMALTIMENTO DEL VAGLIO (CER 190801) DERIVANTE DAI SISTEMI DI SGRIGLIATURA DEGLI IMPIANTI IDROVORI, E DI ALTRI RIFIUTI, DEL CONSORZIO 1 TOSCANA NORD",2020-04-21,https://start.toscana.it/tendering/tenders/006350-2020/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/006350-2020/attachments/303937/template,DISCIPLINARE DI GARA_signed.pdf,2023-07-08
85a0e4df30da193938942012beca5111,COMUNE DI FIRENZE - SERVIZIO AMMINISTRATIVO BENI E SERVIZI,tender,garbage,toscana,"Gara europea a procedura telematica aperta per l'appalto dei servizi di rimozione, trasporto e smaltimento dei rifiuti presenti nell'area  ex-campo rom denominata il Poderaccio a Firenze - PON METRO 2014-2020 – REACT-UE ",2022-12-30,https://start.toscana.it/tendering/tenders/027082-2022/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/027082-2022/attachments/734125/template,Disciplinare Bonifica Argingrosso Poderaccio_signed.pdf,2023-07-08
8ca0f3d077fff2badf7203ac0e83066e,ESTAR - ENTE DI SUPPORTO TECNICO AMMINISTRATIVO REGIONALE  - UOC SERVIZI TECNICO AMMINISTRATIVI ,tender,garbage,toscana,"PROCEDURA APERTA PER LA CONCLUSIONE DI UNA CONVENZIONE QUADRO PER L‘AFFIDAMENTO DEL SERVIZIO DI RITIRO, TRASPORTO E SMALTIMENTO DEI RIFIUTI RADIOATTIVI PER LE AZIENDE SANITARIE DELLA REGIONE TOSCANA",2021-10-25,https://start.toscana.it/tendering/tenders/022252-2021/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/022252-2021/attachments/556808/template,Rettifica BANDO GURI.pdf,2023-07-08
922b9db19ac1fa97dca66b2d5b9cdffe,"PROVINCIA DI LUCCA - Servizio Centro Unico Gare, Centrale unica di committenza, Provveditorato, Archivio e Protocollo",tender,garbage,toscana,Procedura aperta con inversione documentale per il comune di Villa Basilica appalto servizio rimozione rifiuti speciali non pericolosi ( pulper  di cartiera) situato nella fascia di rispetto del torrente Pescia Collodi CIG 9413452256,2022-09-30,https://start.toscana.it/tendering/tenders/019501-2022/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/019501-2022/attachments/676610/template,Bando_di_gara.stamped.pdf,2023-07-08
a5136e6a03acc84558cacdee15d15b7f,COMUNE DI AREZZO - Servizio ambiente,tender,garbage,toscana,"PROCEDURA APERTA PER AFFIDAMENTO DEL SERVIZIO DI RACCOLTA, CARICO E TRASPORTO PER CONFERIMENTO AD IMPIANTO E SMALTIMENTO RECUPERO DEI RIFIUTI SITUATI IN LOC. SPICCHIO NEL COMUNE DI AREZZO.",2022-07-26,https://start.toscana.it/tendering/tenders/015390-2022/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/015390-2022/attachments/645500/template,BANDO GURI rifiuti 2022.pdf,2023-07-08
d4e79bc78d36f69e62647e83934fdaba,ESTAR - ENTE DI SUPPORTO TECNICO AMMINISTRATIVO REGIONALE  - UOC SERVIZI TECNICO AMMINISTRATIVI ,tender,garbage,toscana,"PROCEDURA APERTA PER LA CONCLUSIONE DI UNA CONVENZIONE QUADRO PER L‘AFFIDAMENTO DEL SERVIZIO DI RITIRO, TRASPORTO E SMALTIMENTO DEI RIFIUTI RADIOATTIVI PER LE AZIENDE SANITARIE DELLA REGIONE TOSCANA",2021-10-25,https://start.toscana.it/tendering/tenders/022252-2021/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/022252-2021/attachments/556807/template,Disciplinare completo.pdf,2023-07-08
fce99e4d1ec60265b3c62a0384cb0d18,A.R.P.A.T. - AGENZIA REGIONALE PER LA PROTEZIONE AMBIENTALE DELLA TOSCANA - SETTORE PROVVEDITORATO,tender,garbage,toscana,"Servizi di raccolta, trasporto e gestione dei rifiuti pericolosi e non prodotti da ARPAT, per la durata di anni quattro",2020-11-27,https://start.toscana.it/tendering/tenders/014886-2020/view/detail/1,https://start.toscana.it/tendering-api/tenders/market_survey/014886-2020/attachments/388447/template,bando GURI rifiuti 19.11.2020.pdf,2023-07-08
6705c59615fe02471c29b62ed877096d,Regione Toscana,accreditation,healthcare,toscana,I requisiti dell’accreditamento,2017-02-14,https://www.regione.toscana.it/-/accreditamento-strutture-sanitarie-private,http://www301.regione.toscana.it/bancadati/atti/Contenuto.xml?id=5139113&nomeFile=Delibera_n.108_del_14-02-2017-Allegato-A,Delibera_n.108_del_14-02-2017-Allegato-A.pdf,2023-06-22
9f6095b8e4b762a0b6c2b08ee21c4600,Regione Toscana,accreditation,healthcare,toscana,Norme in materia di qualità e sicurezza delle strutture sanitarie: procedure e requisiti autorizzativi di esercizio e sistemi di accreditamento,2016-11-17,https://www.regione.toscana.it/-/accreditamento-strutture-sanitarie-private,Manuale_accreditamento_2020.pdf,Manuale_accreditamento_2020.pdf,2023-06-22
e1007f9efff61730c42bc6c4fbcc8b13,Regione Toscana,accreditation,healthcare,toscana,"Linee guida per l'attestazione dei requisiti di processo, fonti e standard",2017-02-24,https://www.regione.toscana.it/-/accreditamento-strutture-sanitarie-private,https://www301.regione.toscana.it/bancadati/atti/Contenuto.xml?id=5139897&nomeFile=Decreto_n.2044_del_24-02-2017-Allegato-1,Decreto_n.2044_del_24-02-2017-Allegato-1.pdf,2023-06-22
1871c1a6d881a321e83a70ab9745cc19,Regione Toscana,planning_acts,healthcare,toscana,Piano sanitario e sociale integrato regionale 2018-2020,2019-11-09,https://www.regione.toscana.it/-/la-programmazione-settore-per-settore,https://www.regione.toscana.it/documents/10180/23814707/Piano+socio+sanitario+integrato+Regione+Toscana+2018-2020.pdf,Piano socio sanitario integrato Regione Toscana 2018-2020.pdf,2023-06-20
1be983abb88fd603ee16576df2caa899,Comune di Firenze (FI),public_holdings_rationalization,public_services,toscana,RAZIONALIZZAZIONE PERIODICA DELLE PARTECIPAZIONI PUBBLICHE,2023-01-01,https://www.comune.fi.it/pagina/amministrazione-trasparente-enti-controllati/societa-partecipate,https://www.comune.fi.it/system/files/2023-01/Allegato_A_-_Piano_di_Razionalizzazione_DEF2022.pdf,Allegato_A_-_Piano_di_Razionalizzazione_DEF2022.pdf,2023-07-08
2c2c05f73b28b3d3ec4870436510242f,Comune di Lucca (LU),public_holdings_rationalization,public_services,toscana,Piano di razionalizzazione periodica delle partecipazioni pubbliche,2021-12-31,https://www.comune.lucca.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/19216,https://www.comune.lucca.it/flex/cm/pages/ServeAttachment.php/L/IT/D/1%252Ff%252Ff%252FD.6d8e6e0a4e6bf2dc699c/P/BLOB%3AID%3D19216/E/pdf?mode=download,Allegato_1___Piano_di_razionalizzazione_periodica_delle_partecipazioni_pubbliche_2022.pdf,2023-07-08
4dd7e5bb51caaf0d80f1a8815fd03ce7,Regione Toscana,public_holdings_rationalization,public_services,toscana,Piano di razionalizzazione delle società partecipate,2017-10-25,https://www.regione.toscana.it/-/societa-partecipate,https://www.regione.toscana.it/documents/10180/5071289/DCR84_AllegatoA.pdf/2b8bde91-d972-4683-9e5a-7eaf66922442,DCR84_AllegatoA.pdf,2023-07-08
c93c75ba74b7cbe059bcea11902a33a9,Comune di Carrara (MA),public_holdings_rationalization,public_services,toscana,PIANO DI RAZIONALIZZAZIONE DELLE PARTECIPAZIONI SOCIETARIE DIRETTE E INDIRETTE – ANNO 2022,2022-12-28,https://web.comune.carrara.ms.it/pagina2668_societ-partecipate.html,https://web.comune.carrara.ms.it/moduli/output_immagine.php?id=11114,PIANO DI RAZIONALIZZAZIONE.pdf,2023-07-08
e1d9cc8a08406c9170107317a6c5a664,Provincia di Pistoia (PT),public_holdings_rationalization,public_services,toscana,Ricognizione e revisione periodica delle partecipazioni societarie,2023-01-24,https://trasparenza.provincia.pistoia.it/L190/?idSezione=116213,https://trasparenza.provincia.pistoia.it/AttiVisualizzatore/download/allegato/2481196?fId=2481198,ALLEGATO_B_Ricognizione_partecipazioni_31_12_2021_def.pdf,2023-07-08
e7a53fe1397609fa9098bc14713c7df7,Comune di Arezzo (AR),public_holdings_rationalization,public_services,toscana,REVISIONE PERIODICA DELLE PARTECIPAZIONI PUBBLICHE - ANNO 2022,2022-12-01,https://www.comune.arezzo.it/razionalizzazione-periodica-delle-partecipazioni-pubbliche-art-20-dlgs-1752016-smi-anno-2022,https://www.comune.arezzo.it/sites/default/files/all._2_relazione_revisione_periodica_e_piano_di_razionalizzazione_2021_0.pdf,all._2_relazione_revisione_periodica_e_piano_di_razionalizzazione_2021_0.pdf,2023-07-08
f81d2bdd4b5b3bfad1dffac949a82660,Comune di Pisa (PI),public_holdings_rationalization,public_services,toscana,PIANO DI RAZIONALIZZAZIONE DELLE PARTECIPAZIONI SOCIETARIE DIRETTE E INDIRETTE - ANNO 2022,2022-11-29,https://www.comune.pisa.it/it/ufficio/razionalizzazione-ex-art-20-dlgs-1752016,https://www.comune.pisa.it/sites/default/files/2022-12/Delibera%20C.C.%2065%20del%2029.11.2022%20-%20Piano%20Razionalizzazione%202022.pdf,Delibera C.C. 65 del 29.11.2022 - Piano Razionalizzazione 2022.pdf,2023-07-08
fb9193c9b86df02c0e0f8a2eca9e1efd,Comune di Livorno (LI),public_holdings_rationalization,public_services,toscana,Provvedimento di razionalizzazione periodica delle partecipazioni,2022-12-22,https://www.comune.livorno.it/razionalizzazione-periodica-costituzione-acquisto-alienazione-delle-partecipazioni/razionalizzazione,https://www.comune.livorno.it/sites/default/files/index/amm_trasparente/delibera_cc_00242_22-12-2022_ex_art._20_comma_1d.lgs.175.2016_con_allegati.pdf,delibera_cc_00242_22-12-2022_ex_art._20_comma_1d.lgs.175.2016_con_allegati.pdf,2023-07-08
4fb01fe8eee4b0be38376c1edf67e380,Comune di Livorno (LI),service_charter,public_services,toscana,CARTA DEL SERVIZIO IDRICO INTEGRATO,2022-08-01,https://www.comune.fi.it/pagina/amministrazione-trasparente-servizi-erogati/carta-dei-servizi-e-standard-di-qualita,https://www.comune.livorno.it/sites/default/files/index/amm_trasparente/carta-del-servizio-asa-1-agosto-2022.pdf,carta-del-servizio-asa-1-agosto-2022.pdf,2023-07-08
70da2ae575436d19518deae1ff2125b0,Comune di Firenze (FI),service_charter,public_services,toscana,Carta dei servizi Polizia Municipale,2021-05-17,https://www.comune.fi.it/pagina/amministrazione-trasparente-servizi-erogati/carta-dei-servizi-e-standard-di-qualita,https://www.comune.fi.it/system/files/2022-10/carta%20dei%20servizi-rev.%2017-17.05.21.pdf,carta dei servizi-rev. 17-17.05.21.pdf,2023-07-08
8d9cd7a750b3df7ecb0aa2ad71e26e0c,Comune di Siena (SI),service_charter,public_services,toscana,Carta dei servizi Trasporti,2021-01-01,https://servizi.comune.siena.it/openweb/pratiche/registri.php?sezione=cartaServizi&CSRF=f8732ca69efcf99f05d58aad9929db06,https://servizi.comune.siena.it/openweb/portal/getDoc.php?f=documenti/7281_CARTA_SERVIZI_TIEMME_1681396387.pdf&CSRF=f8732ca69efcf99f05d58aad9929db06,7281_CARTA_SERVIZI_TIEMME_1681396387.pdf,2023-07-08
a6d5fb214de9ef7bd6df9a0ddd3bec2f,Comune di Carrara (MS),service_charter,public_services,toscana,"CARTA DEI SERVIZI - SETTORE SERVIZI SOCIALI, SERVIZI ABITATIVI, PROTEZIONE CIVILE",2018-01-01,https://carrara.etrasparenza2.it/pagina632_carta-dei-servizi-e-standard-di-qualit.html,https://carrara.etrasparenza2.it/archiviofile/carrara/utente2597/archivio_file/carta_servizi_settore_servizi_sociali_sociali.pdf,carta_servizi_settore_servizi_sociali_sociali.pdf,2023-07-08
4f9797e25d7b93bbc4be4e9f07858d05,Comune di Padova (PD),service_charter,garbage,veneto,Carta della Qualità del Servizio di Gestione Integrata dei Rifiuti Urbani - Comune di Padova,2023-01-01,https://www.padovanet.it/informazione/carta-della-qualit%C3%A0-del-servizio-integrato-di-gestione-dei-rifiuti-urbani,https://www.padovanet.it/sites/default/files/attachment/Carta%20della%20Qualit%C3%A0%20AAA_PADOVA%20-%20Carta%20della%20Qualit%C3%A0%20servizio%20integrato%20gestione%20rifiuti%20urbani.pdf,Carta della Qualità AAA_PADOVA - Carta della Qualità servizio integrato gestione rifiuti urbani.pdf,2023-06-14
877e353f767b8aef91f43b6c6baf44e8,Comune di Belluno (BL),service_charter,garbage,veneto,Carta dei Servizi - Comune di Belluno,2020-03-07,https://www.bellunum.com/amministrazione_tras/servizi-erogati/carta-dei-servizi-e-standard-di-qualita/,https://bellunum.com/wp-content/uploads/2020/07/Carta-dei-Servizi-_-Gestione-rifiuti-urbani-2020_logo_agg.pdf,Carta-dei-Servizi-_-Gestione-rifiuti-urbani-2020_logo_agg.pdf,2023-06-14
9fa7e51348bbf7902add5f87b1cf4af9,Comune di Vicenza (VI),service_charter,garbage,veneto,Carta dei Servizi per la gestione dei rifiuti solidi urbani nel Comune di Vicenza,2018-08-28,https://www.comune.vicenza.it/utilita/documento.php/204255,https://www.comune.vicenza.it/file/204256-cartaservrifiuti.pdf,204256-cartaservrifiuti.pdf,2023-06-14
